"0.335798611175864,0.486999486888274,0.224401902830195,0.152539655866458,0.586742004657267,NaN,0.235126153951147,0.366238640895024,0.432248867849121,0.173974865811219,0.471099755168193,0.406353185763471,0.362443485015716,0.549571899148256,0.163105851027847,0.330314986079461,0.162145340197309,0.195955503572831,0.308527462838933,0.394263272604794,0.217140395419896,0.445353186539336,0.465984606396783,0.146907128123832,NaN,0.250293038693677,0.424973857342382,0.191636816276809,0.365185295041931,0.173204146427167,0.340128189361315,0.228636625205464,0.428662948960412,0.210649624130724,0.284023879511687,0.119947125796443,0.258967363841037,NaN,0.206651010832348"	"0.664201388824136,0.513000513111726,0.775598097169805,0.847460344133543,0.413257995342733,NaN,0.764873846048853,0.633761359104976,0.567751132150879,0.826025134188781,0.528900244831807,0.593646814236529,0.637556514984284,0.450428100851744,0.836894148972153,0.669685013920539,0.837854659802691,0.804044496427169,0.691472537161067,0.605736727395206,0.782859604580104,0.554646813460664,0.534015393603217,0.853092871876168,NaN,0.749706961306323,0.575026142657618,0.808363183723191,0.634814704958069,0.826795853572833,0.659871810638685,0.771363374794536,0.571337051039588,0.789350375869276,0.715976120488313,0.880052874203556,0.741032636158963,NaN,0.793348989167652"	"0.348579552744587,0.557551078301853,0.314766122452111,0.144389026169948,0.52700582998424,0.603227208038729,0.281733200837474,0.316320369520325,0.293929271089803,0.186721858234268,0.426507763327551,0.271790883453159,0.263783955160312,0.560243728475082,0.137378283744396,0.29571505451777,0.112112171875937,0.205498523959465,0.286884296597872,0.453508080745854,0.22557240699902,0.379622499700805,0.424646824643529,0.11139612397351,0.264437722173102,0.254958952439867,0.373225075861811,0.16894598469327,0.283148890826703,0.231689793731752,0.192462040862273,0.138384215686895,0.358898331071445,0.215121029744689,0.261229099656749,0.0992341533846657,0.335890023290681,0.415606567340564,0.2102047726807"	"0.651420447255413,0.442448921698147,0.685233877547889,0.855610973830052,0.47299417001576,0.396772791961271,0.718266799162526,0.683679630479675,0.706070728910197,0.813278141765732,0.573492236672449,0.728209116546841,0.736216044839688,0.439756271524918,0.862621716255604,0.70428494548223,0.887887828124063,0.794501476040535,0.713115703402128,0.546491919254146,0.77442759300098,0.620377500299195,0.575353175356471,0.88860387602649,0.735562277826898,0.745041047560133,0.626774924138189,0.83105401530673,0.716851109173297,0.768310206268248,0.807537959137727,0.861615784313105,0.641101668928555,0.784878970255312,0.738770900343251,0.900765846615334,0.664109976709319,0.584393432659436,0.7897952273193"	"TCGA-E2-A1L7,TCGA-AR-A0U0,TCGA-B6-A0RN,TCGA-BH-A0DG,TCGA-B6-A0I1,TCGA-B6-A0IK,TCGA-E2-A1IG,TCGA-A2-A3XT,TCGA-AR-A2LL,TCGA-AR-A24O,TCGA-B6-A409,TCGA-BH-A1FH,TCGA-AR-A250,TCGA-B6-A402,TCGA-AR-A2LJ,TCGA-B6-A0WY,TCGA-AC-A2FK,TCGA-Z7-A8R5,TCGA-3C-AALI,TCGA-BH-A1FN,TCGA-AR-A0TQ,TCGA-E2-A1LI,TCGA-B6-A0RM,TCGA-AO-A12C,TCGA-LL-A73Z,TCGA-AO-A12E,TCGA-BH-A1EO,TCGA-B6-A0RI,TCGA-AO-A124,TCGA-OL-A66J,TCGA-AR-A1AU,TCGA-B6-A40C,TCGA-AO-A1KP,TCGA-AC-A2FE,TCGA-E2-A106,TCGA-PE-A5DD,TCGA-OL-A5D6,TCGA-AR-A0TR,TCGA-GM-A2DL"	"1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1"
"NaN,0.213476181574526,0.305289255830205,0.269484646114361,0.295852623930363,0.220926373627428,0.216791988909075,0.402138652363887,0.354527970312052,0.276855329009317,0.322346345316467,NaN,0.230416741641438,0.206648986753563,NaN,NaN,0.300150009845263,0.254212898873424,0.276239882673503,0.265937591073157,0.281562827524501,0.348350706958942,NaN,0.372813304054276,NaN,0.297551946137642,0.349269388924468,0.310651322108779,0.341769476414648,0.287956602235854,0.252450061904533,0.3126989870303,0.269025107112025,0.2208201470761,0.197931283868059,0.197707624215561,0.192381402161798,0.204573146514446,0.22721921626592,0.270754492341627,0.294223852240899"	"NaN,0.786523818425474,0.694710744169795,0.730515353885639,0.704147376069637,0.779073626372572,0.783208011090925,0.597861347636113,0.645472029687948,0.723144670990683,0.677653654683533,NaN,0.769583258358562,0.793351013246437,NaN,NaN,0.699849990154737,0.745787101126576,0.723760117326497,0.734062408926843,0.718437172475499,0.651649293041058,NaN,0.627186695945724,NaN,0.702448053862359,0.650730611075532,0.689348677891221,0.658230523585352,0.712043397764146,0.747549938095467,0.6873010129697,0.730974892887975,0.7791798529239,0.802068716131941,0.802292375784439,0.807618597838202,0.795426853485554,0.77278078373408,0.729245507658373,0.705776147759101"	"0.684466037309908,0.155367651110563,0.337104104072267,0.312809282335784,0.331409492013212,0.224596642339895,0.248334219806022,0.701149450733391,0.292977309134007,0.338834193288174,0.214293864664932,0.436261227358296,0.231948091655895,0.160857945977301,0.553616908931326,1.04380840189852,0.363863335696338,0.300269505676392,0.282525679181365,0.283967729974712,0.243882254549543,0.419900719831323,0.26518409840929,0.274238959985897,0.353526430459902,0.364939373245366,0.399027663496347,0.243913926651844,0.361453995927725,0.230164236818089,0.190520746564544,0.365592393740197,0.25839799298397,0.234647823834298,0.164289602402896,0.170229770580926,0.0916774439620111,0.188097337045774,0.295272548733087,0.369080823510064,0.324440680226226"	"0.315533962690092,0.844632348889438,0.662895895927733,0.687190717664216,0.668590507986788,0.775403357660105,0.751665780193978,0.298850549266609,0.707022690865993,0.661165806711826,0.785706135335068,0.563738772641704,0.768051908344105,0.839142054022699,0.446383091068674,-0.0438084018985194,0.636136664303662,0.699730494323608,0.717474320818635,0.716032270025288,0.756117745450457,0.580099280168677,0.73481590159071,0.725761040014103,0.646473569540098,0.635060626754634,0.600972336503653,0.756086073348156,0.638546004072275,0.769835763181911,0.809479253435456,0.634407606259804,0.74160200701603,0.765352176165702,0.835710397597104,0.829770229419074,0.908322556037989,0.811902662954226,0.704727451266913,0.630919176489937,0.675559319773774"	"TCGA-A2-A0SV,TCGA-A2-A0CO,TCGA-AC-A2BM,TCGA-AR-A24Z,TCGA-B6-A0RL,TCGA-A2-A0CR,TCGA-D8-A1XC,TCGA-E2-A1LB,TCGA-GM-A2DB,TCGA-AR-A1AJ,TCGA-AR-A0TT,TCGA-BH-A1FD,TCGA-AC-A2FG,TCGA-AC-A2FF,TCGA-B6-A0WX,TCGA-A1-A0SK,TCGA-AR-A0U4,TCGA-V7-A7HQ,TCGA-AR-A24L,TCGA-AR-A1AV,TCGA-BH-A0BZ,TCGA-A2-A3XX,TCGA-E9-A1NF,TCGA-AR-A0U3,TCGA-BH-A1F8,TCGA-AR-A24H,TCGA-AC-A2QJ,TCGA-AR-A24U,TCGA-AR-A24V,TCGA-HN-A2OB,TCGA-PE-A5DE,TCGA-AR-A0TP,TCGA-AR-A1AK,TCGA-A2-A0CT,TCGA-B6-A2IU,TCGA-AO-A125,TCGA-GM-A2DA,TCGA-AO-A0JF,TCGA-AO-A129,TCGA-BH-A1FJ,TCGA-AC-A23G"	"0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
"NaN,0.207887238969527,0.174534749144827,0.302031819793881,0.172137823066058,0.186267960004578,0.277112931828596,0.304612609225727,0.190694000712792,0.172284976314443,0.208031761904918,0.483934283763341,0.258676233496078,0.271775915187784,0.321062015925814,NaN,0.223893198292307,0.186705934876655,0.222263898245649,0.234227628010046,0.170302833618275,NaN,0.329158521109432,0.30519652320553,0.333081288418668,NaN,0.376919609785283,0.222237143911023,0.244593426811335,0.301540998388469,0.31962400691556,0.229252644982929,0.293096649362405,0.160460360205295,0.196816383996815,0.194981952794045,0.36070443093671"	"NaN,0.792112761030473,0.825465250855173,0.697968180206119,0.827862176933942,0.813732039995422,0.722887068171404,0.695387390774273,0.809305999287208,0.827715023685557,0.791968238095082,0.516065716236659,0.741323766503922,0.728224084812216,0.678937984074186,NaN,0.776106801707693,0.813294065123345,0.777736101754351,0.765772371989954,0.829697166381725,NaN,0.670841478890568,0.69480347679447,0.666918711581332,NaN,0.623080390214717,0.777762856088977,0.755406573188665,0.698459001611531,0.68037599308444,0.770747355017071,0.706903350637595,0.839539639794705,0.803183616003185,0.805018047205955,0.63929556906329"	"0.319127976950524,0.234702802517382,0.167898223208501,0.293343883267486,0.178453361247435,0.164945345611681,0.291598556064639,0.279664718050686,0.223300397773363,0.146173238389535,0.217486594260474,0.320421464485967,0.265448752773847,0.309475863777902,0.264196714363328,0.230196159318803,0.158111334517106,0.173706977713953,0.196792146487546,0.251392843302353,0.161733183830829,0.239091669242862,0.287507606340214,0.265496636355686,0.353437649001168,0.297034999036544,0.307141105649519,0.211681038301262,0.314222091845361,0.304109246396075,0.261503403346186,0.173222359430093,0.324484971322749,0.126571846809776,0.232007455551411,0.1941636999733,0.617594285070507"	"0.680872023049476,0.765297197482618,0.832101776791498,0.706656116732514,0.821546638752565,0.835054654388319,0.708401443935361,0.720335281949314,0.776699602226636,0.853826761610464,0.782513405739526,0.679578535514033,0.734551247226153,0.690524136222098,0.735803285636672,0.769803840681196,0.841888665482894,0.826293022286047,0.803207853512454,0.748607156697647,0.838266816169171,0.760908330757138,0.712492393659786,0.734503363644314,0.646562350998832,0.702965000963456,0.692858894350481,0.788318961698738,0.685777908154639,0.695890753603925,0.738496596653814,0.826777640569907,0.675515028677251,0.873428153190224,0.767992544448589,0.8058363000267,0.382405714929493"	"TCGA-AC-A62V,TCGA-E2-A1B4,TCGA-GM-A2DN,TCGA-AR-A251,TCGA-3C-AAAU,TCGA-AR-A2LM,TCGA-BH-A1FE,TCGA-B6-A0RU,TCGA-GM-A2DM,TCGA-A2-A0CK,TCGA-B6-A0RT,TCGA-EW-A1P8,TCGA-B6-A408,TCGA-AO-A128,TCGA-BH-A204,TCGA-BH-A1EU,TCGA-AR-A1AW,TCGA-GM-A3NW,TCGA-AO-A0JM,TCGA-B6-A0WV,TCGA-A2-A0EP,TCGA-OL-A66K,TCGA-AR-A0U2,TCGA-BH-A1EW,TCGA-BH-A1F2,TCGA-BH-A42T,TCGA-BH-A1EY,TCGA-B6-A0RV,TCGA-AR-A2LH,TCGA-AR-A24N,TCGA-BH-A1FC,TCGA-AR-A1AQ,TCGA-AC-A3EH,TCGA-E2-A1L8,TCGA-AR-A1AM,TCGA-AR-A0TZ,TCGA-AR-A5QQ"	"0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0"
"0.161181914255575,NaN,0.41451477606377,NaN,0.194586435838612,NaN,0.190332212988369,0.319934119606946,0.166342958529195,NaN,0.217318360195436,0.312408017272899,NaN,0.295410641179222,0.247982234514987,0.297059026908382,0.145599757151111,0.165681532475465,0.150498378617303,0.194200841975059,NaN,0.243394737599116,0.122124523876127,0.105387920189425,NaN,0.312483928651008,0.170183257361022,0.1956467487335,0.324821567135701,NaN,0.196104586550251,0.450370645740184,NaN,NaN,0.275590725048378,0.161188430021384"	"0.838818085744425,NaN,0.58548522393623,NaN,0.805413564161388,NaN,0.809667787011631,0.680065880393054,0.833657041470805,NaN,0.782681639804564,0.687591982727101,NaN,0.704589358820778,0.752017765485014,0.702940973091618,0.854400242848889,0.834318467524535,0.849501621382697,0.805799158024941,NaN,0.756605262400885,0.877875476123874,0.894612079810575,NaN,0.687516071348992,0.829816742638978,0.8043532512665,0.675178432864299,NaN,0.803895413449749,0.549629354259816,NaN,NaN,0.724409274951622,0.838811569978616"	"0.0570170431172278,0.57435098637294,0.414008949559771,0.431082677589923,0.153700438889841,0.166973418622498,0.207725690411493,0.35129537522739,0.231358703423178,0.657309682960345,0.28117493716024,0.322648207893776,0.370814273974221,0.394720250459471,0.336797828190502,0.352461843830049,0.104695015843518,0.120217131899412,0.155381309491138,0.209516808429461,0.166689376842937,0.278283843647652,0.0882240720858307,0.0618263382766756,0.338627897056413,0.248508447394189,0.165966154266827,0.153670997642082,0.356423176416152,0.388922112430319,0.292309601204864,0.506507384479328,0.202002713146453,0.278707031347788,0.173049503524366,0.212886252707692"	"0.942982956882772,0.42564901362706,0.585991050440229,0.568917322410077,0.846299561110159,0.833026581377502,0.792274309588507,0.64870462477261,0.768641296576822,0.342690317039655,0.71882506283976,0.677351792106224,0.629185726025779,0.605279749540529,0.663202171809498,0.647538156169951,0.895304984156483,0.879782868100588,0.844618690508862,0.790483191570539,0.833310623157063,0.721716156352348,0.911775927914169,0.938173661723324,0.661372102943587,0.751491552605811,0.834033845733173,0.846329002357918,0.643576823583848,0.611077887569681,0.707690398795136,0.493492615520672,0.797997286853547,0.721292968652213,0.826950496475634,0.787113747292308"	"TCGA-GM-A2DF,TCGA-E2-A1LK,TCGA-AR-A256,TCGA-E2-A1LE,TCGA-B6-A1KI,TCGA-BH-A0BF,TCGA-BH-A0B5,TCGA-BH-A1F6,TCGA-AR-A5QM,TCGA-A2-A3XU,TCGA-BH-A0BT,TCGA-GM-A2DC,TCGA-BH-A1FM,TCGA-GM-A2DH,TCGA-B6-A0RO,TCGA-BH-A1ES,TCGA-AR-A252,TCGA-GM-A2DO,TCGA-BH-A0H3,TCGA-E2-A1IE,TCGA-BH-A208,TCGA-C8-A3M7,TCGA-BH-A0DV,TCGA-GM-A4E0,TCGA-BH-A1EV,TCGA-BH-A1F5,TCGA-BH-A42U,TCGA-AO-A126,TCGA-Z7-A8R6,TCGA-B6-A0WW,TCGA-AR-A0TX,TCGA-AR-A2LK,TCGA-B6-A0X7,TCGA-AC-A2FM,TCGA-A2-A04R,TCGA-AR-A24X"	"1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1"
"0.118325684444075,0.242996808489776,0.214463165397534,0.475814071714082,NaN,0.143781690659429,NaN,0.30811085602074,NaN,0.116955416520847,0.299575777847045,0.133822317249336,0.268952368174162,0.140519349461458,0.171152079109694,0.222540491598472,0.326651375821032,NaN,0.156151128667831,NaN,0.159667649482968,0.156737591190944,0.150111301300782,0.245689791111246,NaN,0.287097058234052,NaN,NaN,NaN,0.155565794880834,NaN,0.175723794035557,NaN,0.166255928144105,NaN,0.265453542289513,0.164561649736934,0.204165024009956,0.224596846899234,0.366873377196711,0.163883012090734,NaN,NaN,0.498257383005934"	"0.881674315555924,0.757003191510224,0.785536834602466,0.524185928285918,NaN,0.856218309340571,NaN,0.69188914397926,NaN,0.883044583479153,0.700424222152955,0.866177682750664,0.731047631825838,0.859480650538542,0.828847920890306,0.777459508401528,0.673348624178968,NaN,0.843848871332169,NaN,0.840332350517031,0.843262408809056,0.849888698699218,0.754310208888754,NaN,0.712902941765948,NaN,NaN,NaN,0.844434205119166,NaN,0.824276205964443,NaN,0.833744071855895,NaN,0.734546457710487,0.835438350263066,0.795834975990044,0.775403153100766,0.633126622803289,0.836116987909266,NaN,NaN,0.501742616994066"	"0.0590834661783687,0.160683544277304,0.17597783955464,0.557102093108626,0.395284804721717,0.148211971195246,0.500518606570388,0.25811983299451,0.261017338876742,0.112102892291849,0.17294174044829,0.122993770272911,0.171062531705142,0.175535101264309,0.192490106041346,0.149167030751211,0.23280926228382,0.342888136588428,0.157924422093975,0.364423540091524,0.192368383725251,0.164138684956752,0.133653653424443,0.270084886199109,0.563512323749777,0.216072598293678,1.53902394976356,0.279005585466323,0.215653048010713,0.186838744571621,0.589138577121903,0.166141108043048,0.349895947165662,0.197312741973205,0.406765065494407,0.273839857553223,0.18030998945229,0.371382070601819,0.160154683061457,0.401055059536757,0.145717625225954,0.326132125386593,0.229246599246934,0.481537127991681"	"0.940916533821631,0.839316455722696,0.82402216044536,0.442897906891374,0.604715195278283,0.851788028804754,0.499481393429612,0.74188016700549,0.738982661123258,0.887897107708151,0.82705825955171,0.877006229727089,0.828937468294858,0.824464898735691,0.807509893958654,0.850832969248789,0.76719073771618,0.657111863411572,0.842075577906025,0.635576459908476,0.807631616274749,0.835861315043248,0.866346346575557,0.729915113800891,0.436487676250223,0.783927401706322,-0.539023949763557,0.720994414533677,0.784346951989287,0.813161255428379,0.410861422878097,0.833858891956953,0.650104052834338,0.802687258026795,0.593234934505593,0.726160142446777,0.81969001054771,0.628617929398181,0.839845316938543,0.598944940463243,0.854282374774046,0.673867874613407,0.770753400753066,0.518462872008319"	"TCGA-AR-A2LE,TCGA-E2-A1IO,TCGA-AR-A24R,TCGA-B6-A1KN,TCGA-BH-A1EX,TCGA-AR-A1AN,TCGA-AC-A23H,TCGA-AR-A24S,TCGA-E9-A226,TCGA-BH-A0C3,TCGA-B6-A0X5,TCGA-BH-A0BM,TCGA-AR-A0TW,TCGA-E2-A1B1,TCGA-GM-A2DK,TCGA-B6-A0RG,TCGA-BH-A1FG,TCGA-UU-A93S,TCGA-A2-A0EN,TCGA-A2-A0YT,TCGA-BH-A0BS,TCGA-AR-A1AL,TCGA-GM-A3XN,TCGA-AR-A1AP,TCGA-E9-A1RB,TCGA-AO-A1KR,TCGA-A7-A13E,TCGA-BH-A8FY,TCGA-B6-A3ZX,TCGA-AR-A1AO,TCGA-BH-A203,TCGA-AO-A12B,TCGA-D8-A1Y1,TCGA-BH-A1FR,TCGA-E9-A2JS,TCGA-E2-A1AZ,TCGA-A2-A25A,TCGA-D8-A73W,TCGA-BH-A0B6,TCGA-A2-A1FX,TCGA-AC-A2FO,TCGA-BH-A1FU,TCGA-E2-A2P5,TCGA-B6-A1KF"	"1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1"
